#Datasets	SRR11176627.unmapped	SRR11176628.unmapped	SRR11176629.unmapped	SRR11176630.unmapped	SRR11176631.unmapped	SRR11176632.unmapped	SRR11176633.unmapped	SRR11176634.unmapped	SRR11176635.unmapped	SRR11176636.unmapped	SRR11176637.unmapped	SRR11176638.unmapped	SRR11176639.unmapped	SRR11176640.unmapped	SRR11176641.unmapped	SRR11176642.unmapped	SRR11176643.unmapped
"Candidatus Solibacter usitatus"	0.0	0.0	0.0	0.0	424.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Luteitalea pratensis"	0.0	0.0	0.0	0.0	2147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Endomicrobium proavitum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0	0.0
"Bacteroides heparinolyticus"	0.0	0.0	0.0	1395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bacteroides pyogenes"	0.0	0.0	0.0	0.0	0.0	2998.0	0.0	0.0	0.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0
"Bacteroides zoogleoformans"	0.0	0.0	0.0	0.0	0.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Phocaeicola abscessus"	77726.0	26220.0	5504.0	51289.0	0.0	354.0	404.0	4995.0	33538.0	30103.0	0.0	4636.0	12243.0	32023.0	83375.0	3123.0	0.0
"Petrimonas mucosa"	0.0	0.0	0.0	0.0	0.0	1385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Proteiniphilum saccharofermentans"	0.0	0.0	0.0	0.0	0.0	377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Porphyromonas catoniae"	0.0	4117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2432.0	0.0
"Porphyromonas gingivalis"	8663.0	0.0	19919.0	2844.0	0.0	8184.0	338.0	2252.0	1917.0	7766.0	0.0	7200.0	2688.0	3694.0	1229.0	4527.0	0.0
"Porphyromonas loveana"	0.0	0.0	0.0	0.0	0.0	470.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Porphyromonas sp. KLE 1280"	0.0	3384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Porphyromonas sp. oral taxon 278"	0.0	1314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1840.0	0.0
"Porphyromonadaceae bacterium KH3R12"	0.0	0.0	0.0	0.0	0.0	382.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Prevotella conceptionensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	877.0	0.0
"Prevotella intermedia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1609.0	0.0
"Prevotella loescheii"	0.0	6245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1108.0	2339.0	0.0	9681.0	0.0
"Prevotella maculosa"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1505.0	1717.0	439.0	0.0	0.0
"Prevotella saccharolytica"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2835.0	7003.0	855.0	4595.0	0.0
"Prevotella sp. HMSC073D09"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	895.0	0.0
"Prevotella sp. oral taxon 317"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1333.0	0.0
"Prevotella sp. oral taxon 472"	0.0	5622.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1039.0	1980.0	0.0	9376.0	0.0
"Tannerella forsythia"	51929.0	23243.0	53447.0	51940.0	565.0	35671.0	1954.0	5400.0	23099.0	38197.0	0.0	19072.0	45017.0	61049.0	30189.0	40672.0	0.0
"Tannerella sp. oral taxon HOT-286"	0.0	19424.0	0.0	0.0	0.0	0.0	634.0	566.0	0.0	0.0	0.0	0.0	11477.0	31086.0	2367.0	24158.0	0.0
"Asinibacterium sp. OR43"	0.0	0.0	0.0	0.0	533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Asinibacterium sp. OR53"	0.0	0.0	0.0	0.0	894.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Chitinophaga niabensis"	0.0	0.0	0.0	0.0	467.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Flavisolibacter ginsengisoli"	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Niastella koreensis"	0.0	0.0	0.0	0.0	961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Niastella yeongjuensis"	0.0	0.0	0.0	0.0	446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sediminibacterium ginsengisoli"	0.0	0.0	0.0	0.0	511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Chitinophagaceae bacterium IBVUCB2"	0.0	0.0	0.0	0.0	549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Spirosoma spitsbergense"	0.0	0.0	0.0	0.0	545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hymenobacter sp. PAMC 26554"	0.0	0.0	0.0	0.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Capnocytophaga gingivalis"	0.0	15539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1424.0	0.0	4623.0	0.0
"Capnocytophaga granulosa"	0.0	7241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4438.0	2203.0	0.0	8379.0	0.0
"Capnocytophaga leadbetteri"	0.0	4559.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3420.0	0.0
"Capnocytophaga ochracea"	0.0	1411.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1716.0	3051.0	0.0	3232.0	0.0
"Capnocytophaga sputigena"	0.0	28484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3657.0	0.0	5674.0	0.0
"Capnocytophaga sp. ChDC OS43"	0.0	1452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1177.0	0.0
"Capnocytophaga sp. oral taxon 326"	0.0	1612.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1250.0	2448.0	0.0	1511.0	0.0
"Capnocytophaga sp. oral taxon 329"	0.0	1897.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1288.0	0.0
"Capnocytophaga sp. oral taxon 332"	0.0	951.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1718.0	0.0
"Capnocytophaga sp. oral taxon 336"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	604.0	0.0
"Capnocytophaga sp. oral taxon 338"	0.0	1014.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600.0	0.0
"Capnocytophaga sp. oral taxon 380"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	821.0	0.0
"Capnocytophaga sp. oral taxon 863"	0.0	2124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3048.0	0.0
"Capnocytophaga sp. oral taxon 878"	0.0	3207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6646.0	0.0
"Flavobacterium commune"	0.0	0.0	0.0	0.0	2002.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Flavobacterium johnsoniae"	0.0	0.0	0.0	0.0	599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Flavobacterium sinopsychrotolerans"	0.0	806.0	0.0	0.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Flavobacterium xinjiangense"	0.0	0.0	0.0	0.0	471.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cloacibacterium normanense"	0.0	0.0	0.0	0.0	1952.0	0.0	0.0	0.0	0.0	0.0	3115.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pedobacter sp. V48"	0.0	0.0	0.0	0.0	938.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	647.0
"Sphingobacterium detergens"	0.0	0.0	0.0	0.0	1168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium mizutaii"	0.0	0.0	0.0	0.0	1980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium siyangense"	0.0	0.0	0.0	0.0	546.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium spiritivorum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium sp. B29"	0.0	0.0	0.0	0.0	690.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium sp. G1-14"	0.0	0.0	0.0	0.0	761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium sp. HMSC13C05"	0.0	0.0	0.0	0.0	1090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobacterium sp. PM2-P1-29"	0.0	0.0	0.0	0.0	1095.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bacteroidetes oral taxon 274"	3718.0	8718.0	6470.0	1899.0	548.0	10162.0	1321.0	5308.0	4639.0	4008.0	0.0	1028.0	48480.0	127491.0	3288.0	75705.0	0.0
"Candidatus Kryptobacter tengchongensis"	1609.0	0.0	1033.0	713.0	0.0	0.0	585.0	0.0	0.0	0.0	95.0	0.0	1119.0	3415.0	672.0	3229.0	95.0
"Candidatus Kryptonium thompsoni"	138948.0	39754.0	82495.0	65829.0	33072.0	27298.0	436920.0	33625.0	72814.0	72725.0	30661.0	31588.0	53932.0	108504.0	25447.0	130584.0	5296.0
"Gemmatirosa kalamazoonesis"	0.0	0.0	0.0	0.0	872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Fusobacterium equinum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.0	0.0	0.0
"Fusobacterium hwasookii"	0.0	4476.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2464.0	0.0
"Fusobacterium naviforme"	0.0	0.0	0.0	0.0	0.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	1712.0	0.0	0.0	0.0	0.0
"Fusobacterium necrophorum"	9731.0	0.0	1549.0	2820.0	0.0	338.0	0.0	0.0	1277.0	1638.0	0.0	2679.0	3035.0	2733.0	888.0	0.0	0.0
"Fusobacterium nucleatum"	5569.0	3213.0	29958.0	2843.0	0.0	695.0	0.0	0.0	2361.0	1811.0	0.0	3129.0	4825.0	6464.0	0.0	6395.0	0.0
"Fusobacterium periodonticum"	0.0	1015.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1133.0	0.0
"Fusobacterium sp. oral taxon 203"	1030.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Leptotrichia buccalis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2177.0	11720.0	387.0	2708.0	0.0
"Leptotrichia hofstadii"	0.0	749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2103.0	0.0	1298.0	0.0
"Leptotrichia trevisanii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757.0	0.0
"Leptotrichia wadei"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.0	0.0
"Leptotrichia sp. oral taxon 212"	0.0	17683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2773.0	0.0	24251.0	0.0
"Leptotrichia sp. oral taxon 215"	0.0	4808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4153.0	0.0
"Leptotrichia sp. oral taxon 225"	0.0	1320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1412.0	0.0	1284.0	0.0
"Streptobacillus moniliformis"	17120.0	0.0	835.0	670.0	0.0	0.0	0.0	0.0	987.0	0.0	0.0	576.0	0.0	1289.0	1109.0	0.0	0.0
"Nitrospira cf. moscoviensis SBR1015"	0.0	0.0	0.0	0.0	11739.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1040.0	0.0	0.0	0.0	0.0
"Nitrospira defluvii"	0.0	0.0	0.0	0.0	451.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nitrospira moscoviensis"	0.0	0.0	0.0	0.0	402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevundimonas bullata"	0.0	0.0	0.0	0.0	874.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevundimonas diminuta"	0.0	0.0	0.0	0.0	1759.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevundimonas naejangsanensis"	0.0	0.0	0.0	0.0	687.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevundimonas sp. Root1423"	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Phenylobacterium zucineum"	0.0	0.0	0.0	0.0	1239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Phenylobacterium sp. Root700"	0.0	0.0	0.0	0.0	985.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aureimonas sp. AU20"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1088.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bosea lathyri"	0.0	0.0	0.0	0.0	427.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bosea vaviloviae"	0.0	0.0	0.0	0.0	379.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bosea sp. 117"	0.0	0.0	0.0	0.0	397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bosea sp. Leaf344"	0.0	0.0	0.0	0.0	1482.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bosea sp. Root670"	0.0	0.0	0.0	0.0	1401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Afipia birgiae"	0.0	0.0	0.0	0.0	630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Afipia broomeae"	0.0	0.0	0.0	0.0	652.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Afipia felis"	0.0	0.0	0.0	0.0	486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Afipia sp. GAS231"	0.0	0.0	0.0	0.0	4516.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium elkanii"	0.0	0.0	0.0	0.0	2803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium erythrophlei"	0.0	0.0	0.0	0.0	3981.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium icense"	0.0	0.0	0.0	0.0	1161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium japonicum"	0.0	0.0	0.0	0.0	1598.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium jicamae"	0.0	0.0	0.0	0.0	2147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium lablabi"	0.0	0.0	0.0	0.0	3581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium macuxiense"	0.0	0.0	0.0	0.0	1054.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium murdochi"	0.0	0.0	0.0	0.0	920.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium nitroreducens"	0.0	0.0	0.0	0.0	559.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium oligotrophicum"	0.0	0.0	0.0	0.0	528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium ottawaense"	0.0	0.0	0.0	0.0	619.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium pachyrhizi"	0.0	0.0	0.0	0.0	443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium symbiodeficiens"	0.0	0.0	0.0	0.0	513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium valentinum"	0.0	0.0	0.0	0.0	1211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. Ai1a-2"	0.0	0.0	0.0	0.0	977.0	0.0	0.0	0.0	0.0	0.0	315.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. BTAi1"	0.0	0.0	0.0	0.0	374.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. LTSP885"	0.0	0.0	0.0	0.0	656.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. LTSPM299"	0.0	0.0	0.0	0.0	704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. ORS 285"	0.0	0.0	0.0	0.0	421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. SK17"	0.0	0.0	0.0	0.0	812.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. th.b2"	0.0	0.0	0.0	0.0	525.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. URHA0002"	0.0	0.0	0.0	0.0	2791.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bradyrhizobium sp. URHD0069"	0.0	0.0	0.0	0.0	1391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nitrobacter hamburgensis"	0.0	0.0	0.0	0.0	651.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nitrobacter vulgaris"	0.0	0.0	0.0	0.0	881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodopseudomonas palustris"	0.0	0.0	0.0	0.0	2384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Tardiphaga sp. OK245"	0.0	0.0	0.0	0.0	965.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brucella anthropi"	0.0	0.0	0.0	0.0	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brucella cytisi"	0.0	0.0	0.0	0.0	1185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brucella pseudogrignonensis"	0.0	0.0	0.0	0.0	683.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ochrobactrum sp. MYb19"	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Devosia limi"	0.0	0.0	0.0	0.0	567.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Devosia sp. A16"	0.0	0.0	0.0	0.0	1051.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Devosia sp. Root105"	0.0	0.0	0.0	0.0	898.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Devosia sp. Root635"	0.0	0.0	0.0	0.0	629.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Devosia sp. Root685"	0.0	0.0	0.0	0.0	403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hyphomicrobium denitrificans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodoplanes elegans"	0.0	0.0	0.0	0.0	457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodoplanes roseus"	0.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
